player_id,name,current_club_id,country_of_citizenship,date_of_birth,position,foot,height_in_cm
3816,Sofian Chahed,42,Tunisia,1983-04-18,Defender,,0
1587,Mario Eggimann,42,Switzerland,,Defender,Right,190
57213,Damien Tibéri,1147,France,1985-08-23,Midfield,Left,181
155755,Karim El Hany,1147,Morocco,1988-01-12,Midfield,Right,170
100428,Jannik Löhden,42,Germany,1989-07-16,Defender,Left,200
66386,Samuel Bouhours,1147,France,1987-06-26,Defender,Left,182
73458,Anthony Lippini,1147,France,1988-11-07,Defender,Right,175
17422,Fousseni Diawara,1147,Mali,1980-08-28,Defender,,0
45235,Arnaud Maire,1147,France,1979-03-06,Defender,Left,181
6278,Yoann Poulard,1147,France,1976-07-01,Defender,Right,190
66319,Ammar Jemal,1147,Tunisia,1987-04-20,Defender,Left,186
170930,Junior Joachim,1159,France,1992-05-13,Attack,Right,179
241162,Jean-Landry Bassilekin,1159,Cameroon,1992-01-23,Attack,Right,188
170511,Abdoul Karim Sylla,969,Netherlands,1992-01-23,Attack,Right,180
50511,Cyril Hennion,417,France,1992-01-03,Attack,Left,178
93805,Pelle Jensen,533,Germany,1992-05-24,Defender,,0
40673,Matthias Jaissle,533,Germany,1988-04-05,Defender,Right,186
132323,Denis Streker,533,Germany,1991-04-06,Midfield,Both,188
3233,Chris,533,Brazil,1978-08-25,Defender,,0
60530,Kévin Diaz,417,France,1988-08-18,Midfield,Left,174
22814,Alexandre Alphonse,3911,Guadeloupe,1982-06-17,Attack,Right,174
52910,Josué,82,Brazil,1979-07-19,Midfield,,0
5376,Camel Meriem,417,France,1979-10-18,Attack,Right,174
45758,Michael Schulze,82,Germany,1989-01-13,Defender,,0
47592,Fagner,82,Brazil,1989-06-11,Defender,Right,168
138051,Julien Berthomier,417,France,1990-04-15,Defender,Right,180
72638,Yohandry Orozco,82,Venezuela,1991-03-19,Attack,Left,168
9706,Sotiris Kyrgiakos,82,Greece,1979-07-23,Defender,,0
214219,Diacko Fofana,417,France,1994-07-29,Defender,Right,175
94195,Marius Sauß,82,Germany,1992-08-05,Goalkeeper,Both,188
64431,Kevin Pannewitz,82,Germany,1991-10-16,Midfield,Right,185
126550,Evan Chevalier,40,France,1992-05-13,Attack,Left,178
93716,Abdoulaye Keita,40,France,1990-08-16,Goalkeeper,Right,188
127126,Adrien Coulomb,969,France,1990-10-04,Attack,Right,177
205398,Alexandre Cropanese,969,France,1993-10-18,Midfield,Right,171
205415,Mohamed Hamzaoui,969,Morocco,1993-03-06,Midfield,Right,172
5539,Romain Pitau,969,France,1977-08-08,Midfield,Right,178
60885,Marco Estrada,969,Chile,1983-05-28,Midfield,Left,174
5592,Cyril Jeunechamp,969,France,1975-12-18,Midfield,Right,175
127139,Guillaume Legras,969,France,1990-01-17,Midfield,Right,172
57342,Paul Alo'o Efoulou,1159,Cameroon,1983-11-12,Attack,Right,176
205646,Florent Zitte,1159,France,1993-05-17,Attack,Right,183
161851,Fouad Rachid,1159,Comoros,1991-11-15,Midfield,Right,163
137293,Abdou Dampha,1159,The Gambia,1991-12-27,Midfield,Right,184
34361,André Luiz,1159,Brazil,1980-01-27,Defender,Right,185
75096,Helder,1159,Brazil,1988-04-13,Defender,Right,175
962986,Nicolas Staerck-Weille,1159,Sweden,1993-02-13,Defender,,182
127185,Kévin Crépel,1159,France,1993-04-16,Goalkeeper,Right,195
211722,Abel Khaled,3911,Algeria,1992-11-09,Attack,Right,179
37516,Larsen Touré,3911,Guinea,1984-07-20,Attack,Left,185
15275,Geoffrey Dernis,3911,France,1980-12-24,Attack,Left,171
22053,Mario Licka,3911,Czech Republic,1982-04-30,Attack,Right,179
5399,Kamel Chafni,3911,Morocco,1982-06-11,Attack,Right,181
25113,Bruno Grougi,3911,Martinique,1983-04-26,Midfield,Right,173
200127,Timothée Dieng,3911,France,1992-04-09,Midfield,Right,189
255984,André Auras,3911,France,1991-04-22,Midfield,Right,184
96327,John Culma,3911,Colombia,1981-03-17,Midfield,Right,179
200525,Florian Julien,3911,France,1993-07-27,Defender,Right,175
3707,Bernard Mendy,3911,France,1981-08-20,Defender,Right,180
270678,Victor Rousseau,3911,France,1992-07-09,Midfield,,0
57383,Brahim Ferradj,3911,Algeria,1987-09-04,Defender,Left,172
22636,Benoît Lesoimier,3911,France,1983-02-21,Attack,Right,173
231169,Mathieu Kervestin,3911,France,1993-05-21,Goalkeeper,Right,197
18673,Joan Hartock,3911,Martinique,1987-02-17,Goalkeeper,Right,190
31064,Lionel Cappone,3911,France,1979-02-08,Goalkeeper,Right,182
5309,Damien Grégorini,1159,France,1979-03-02,Goalkeeper,Right,194
45254,Youssef Adnane,14171,France,1985-07-16,Attack,Right,178
3916,Péguy Luyindula,583,France,1979-05-25,Attack,Right,178
7468,José Javier Barkero,3368,Spain,1979-04-27,Attack,Left,181
129495,Jorge Ortí,142,Spain,1993-04-28,Attack,Right,180
26373,Óscar Serrano,3368,Spain,1981-09-30,Midfield,Left,178
238627,Achille Anani,244,Cote d'Ivoire,1994-12-27,Attack,Right,187
7828,Sergio Ballesteros,3368,Spain,1975-09-04,Defender,Right,188
24502,Dariusz Dudka,3368,Poland,1983-12-09,Defender,Right,184
70333,Sergio Garabato,3368,Spain,1989-05-16,Goalkeeper,,187
3139,David Beckham,583,England,1975-05-02,Midfield,Right,182
223441,Ejike Uzoenyi,273,Nigeria,1992-03-23,Attack,Left,168
170468,Kévin Beauverger,273,France,1993-12-16,Defender,Left,171
17432,Hérita Ilunga,273,DR Congo,1982-02-25,Defender,Left,180
5444,Ronan Le Crom,583,France,1974-07-13,Goalkeeper,Right,186
56059,Lucas Wilchez,142,Argentina,1983-10-31,Attack,Right,170
29237,Stefan Babovic,142,Serbia,1987-01-07,Attack,Left,180
172128,José Manuel Fernández,142,Spain,1989-11-18,Defender,Right,168
35512,Javier Paredes,142,Spain,1982-07-05,Defender,Left,177
225459,Carlos Hernández,142,Spain,1990-09-15,Defender,Right,185
95488,Edu Oriol,142,Spain,1986-11-05,Defender,Both,177
7763,José María Movilla,142,Spain,1975-02-08,Midfield,Both,171
61869,Raúl Goni,142,Spain,1988-10-12,Defender,Right,187
6852,Maurizio Lanzaro,142,Italy,1982-03-14,Defender,Right,183
4371,Glenn Loovens,142,Netherlands,1983-10-22,Defender,Right,188
101723,Fran González,142,Spain,1989-02-01,Defender,Right,182
85316,Kilian Falcón,142,Spain,1992-09-28,Goalkeeper,,184
37460,Onyekachi Apam,273,Nigeria,1986-12-30,Defender,Right,180
249459,Tarsi Aguado,142,Spain,1994-10-16,Midfield,Right,179
7669,Leo Franco,142,Argentina,1977-05-20,Goalkeeper,,0
7480,Joseba Llorente,331,Spain,1979-11-24,Attack,Right,185
138800,Pablo Alcolea,142,Spain,1989-03-23,Goalkeeper,Right,184
7519,Rubén González,331,Spain,1982-01-29,Defender,,0
7901,Nano,331,Spain,1982-04-20,Defender,Left,187
197576,Maikel Mesa,331,Spain,1991-05-03,Attack,Right,188
3535,Ricardo,331,Spain,1971-12-30,Goalkeeper,Left,187
3913,Omar Daf,750,Senegal,1977-02-12,Defender,Right,177
127772,King Osanga,750,Nigeria,1990-10-06,Attack,Right,168
62984,Imanol Elías,331,Spain,1990-08-17,Goalkeeper,Left,189
2878,Yassin Mikari,750,Tunisia,1983-01-09,Defender,Left,172
14950,Hervé Bugnet,14171,France,1981-08-24,Attack,Right,174
144688,Diogo Campos,14171,Brazil,1990-12-31,Attack,Right,174
64147,Zouhaier Dhaouadi,14171,Tunisia,1988-01-01,Attack,Left,180
773,David Jarolim,14171,Czech Republic,1979-05-17,Midfield,Right,174
237843,David Douline,14171,France,1993-05-28,Midfield,Right,182
256011,Maxime Medaglia,14171,France,1991-02-06,Midfield,,176
122374,Iheb Mbarki,14171,Tunisia,1992-02-14,Defender,Right,187
238628,Fabrice Apruzesse,244,France,1985-05-08,Attack,Right,170
131908,Najib Ammari,244,Algeria,1992-04-10,Attack,Right,178
5357,Sidney Govou,14171,France,1979-07-27,Attack,Right,178
238637,Jonathan Santiago,244,France,1994-06-09,Attack,Left,163
18894,Leyti N'Diaye,244,Senegal,1985-08-19,Defender,Left,188
203518,Christian Ngando,1041,Cameroon,1993-12-29,Attack,Right,173
74075,Yannis Tafer,1041,Algeria,1991-02-11,Midfield,Left,181
80035,Sébastien Faure,1041,France,1991-01-03,Defender,Right,185
60506,Loïc Abenzoar,1041,France,1989-02-14,Defender,Right,181
60596,Nicolas Seguin,1041,France,1990-03-06,Defender,Right,181
5917,John Mensah,1041,Ghana,1982-11-29,Defender,Right,180
107397,Hamdan Al Kamali,1041,United Arab Emirates,1989-05-02,Defender,Right,183
8540,Mathieu Valverde,1041,France,1983-05-14,Goalkeeper,Right,185
158868,Jonathan Nanizayamo,681,France,1992-02-21,Attack,Right,194
158848,Eneko Eizmendi,150,Spain,1990-06-10,Attack,Left,174
156892,Eder Vilarchao,150,Spain,1990-02-09,Attack,Left,183
180311,Manu Palancar,150,Spain,1990-10-25,Defender,Right,179
127988,Borja Navarro,150,Spain,1988-05-13,Defender,,179
7867,Rodolfo Bodipo,897,Equatorial Guinea,1977-10-25,Attack,Right,184
199377,Aitor Seguín,621,Spain,1995-04-27,Attack,Left,180
47722,Casto,150,Spain,1982-06-18,Goalkeeper,,180
156887,Álvaro Peña,621,Spain,1991-10-24,Midfield,Right,179
7803,Mario Abrante,150,Spain,1982-02-02,Defender,Right,178
60779,Igor Martínez,621,Spain,1989-07-19,Attack,Right,170
212852,Markel Etxeberria,621,Spain,1995-02-15,Defender,Right,178
15724,Ismael López,621,Spain,1978-02-27,Midfield,Both,176
30097,Xabier Castillo,621,Spain,1986-03-29,Defender,Left,185
203749,Kamel Chergui,618,France,1993-04-16,Attack,Left,179
156891,Jonxa Vidal,621,Spain,1991-07-20,Defender,Left,175
33935,Alejandro Alonso,618,Argentina,1982-03-03,Midfield,Right,172
126660,Sidy Sagna,618,Senegal,1990-02-04,Midfield,Right,182
15952,Júlio Baptista,1084,Brazil,1981-10-01,Attack,Both,185
132239,Jurado,1084,Spain,1990-03-14,Defender,Right,173
147490,Diego Rodríguez,1084,Uruguay,1991-01-08,Defender,Left,189
12517,Oguchi Onyewu,1084,United States,1982-05-13,Defender,Right,193
77729,Pape Coulibaly,618,Senegal,1988-03-02,Goalkeeper,Right,192
22395,Adil Hermach,415,Morocco,1986-06-27,Midfield,Right,177
184218,Javi Hervás,368,Spain,1989-06-09,Midfield,Left,178
221658,Álex Rubio,368,Spain,1993-07-23,Attack,Right,185
142420,José Ruiz,3709,Spain,1990-03-26,Defender,Right,177
51726,Alberto Domínguez,3709,Spain,1988-02-11,Goalkeeper,Right,181
139859,Diego Benito,3709,Spain,1988-08-25,Midfield,Right,176
126555,Victor Fuchs,681,France,1992-06-10,Midfield,Right,174
101469,Gil,1423,Brazil,1987-06-12,Defender,Right,192
3172,Quique de Lucas,940,Spain,1978-08-17,Attack,Right,175
57922,Cristian Bustos,940,Spain,1983-05-29,Midfield,Right,176
127526,Antón de Vicente,940,Spain,1989-08-25,Defender,Right,179
72087,Andres Tuñez,940,Venezuela,1987-03-15,Defender,Left,191
27683,Jesús Vázquez,897,Spain,1980-01-18,Midfield,Right,183
16124,Ayoze Díaz,897,Spain,1982-05-25,Defender,Left,175
56130,Saúl,897,Spain,1985-04-09,Attack,Right,176
7572,Carlos Marchena,897,Spain,1979-07-31,Defender,Right,182
7899,Raúl Tamudo,367,Spain,1977-10-19,Attack,Right,178
29170,Javier Camuñas,897,Spain,1980-07-17,Attack,Right,172
10289,Andrija Delibasic,367,Montenegro,1981-04-24,Attack,Right,187
51383,Manuel Arana,367,Spain,1984-12-03,Attack,Right,175
152776,Nono,367,Spain,1991-05-28,Attack,Right,170
263214,Isi Gómez,367,Spain,1995-10-28,Midfield,Right,171
164478,Mohammed Abu,367,Ghana,1991-11-14,Midfield,Left,170
195604,Sueliton,367,Brazil,1986-08-19,Defender,Right,178
23247,Mikel Labaka,367,Spain,1980-08-10,Defender,Right,185
192585,Pedro Martín,13,Spain,1992-01-16,Attack,Right,189
5299,Ludovic Giuly,1158,France,1976-07-10,Attack,Right,164
31115,Tony Koutouan,1158,Cote d'Ivoire,1983-11-11,Attack,Left,169
5664,Arnaud Le Lan,1158,France,1978-03-22,Defender,Left,171
39114,Lucas Mareque,1158,Argentina,1983-01-12,Defender,Left,175
169002,Adil Benzariouh,1158,Morocco,1993-01-14,Defender,Right,182
220805,Abdelkader Oueslati,13,Tunisia,1991-10-07,Midfield,Right,182
39087,Cata Díaz,13,Argentina,1979-07-13,Defender,Right,183
59335,Dani Aquino,13,Spain,1990-07-27,Attack,Left,178
128816,David Cubillas,714,Spain,1990-06-19,Attack,Right,191
226262,Miguel García,16795,Spain,1991-04-17,Attack,Left,178
25411,Javier Arizmendi,237,Spain,1984-03-03,Attack,Right,191
210155,Nico Baleani,237,Spain,1992-11-16,Midfield,Right,177
214771,Tià Sastre,237,Spain,1994-06-21,Midfield,,174
231776,Carlos Cristeto,237,Spain,1994-05-13,Midfield,Left,178
39783,Alejandro Alfaro,237,Spain,1986-11-23,Attack,Right,175
15955,Josep Lluís Martí,237,Spain,1975-04-28,Midfield,Right,180
210140,Biel Company,237,Spain,1992-02-16,Defender,Right,178
210158,Uche,237,Nigeria,1991-06-03,Midfield,Right,188
14342,José Nunes,237,Portugal,1977-03-07,Defender,Right,185
32568,Pedro Geromel,237,Brazil,1985-09-21,Defender,Right,190
65266,Rubén Miño,237,Spain,1989-01-18,Goalkeeper,Right,191
3495,Dudu Aouate,237,Israel,1977-10-17,Goalkeeper,,188
7723,Antonio López,237,Spain,1981-09-13,Defender,Left,176
38954,Fernando Gago,1049,Argentina,1986-04-10,Midfield,Right,177
85309,Albert Dalmau,1049,Spain,1992-03-16,Defender,Right,176
15980,Juan Calatayud,237,Spain,1979-12-21,Goalkeeper,Right,191
175773,Carlos Delgado,1049,Spain,1990-04-22,Defender,Left,182
7575,David Albelda,1049,Spain,1977-09-01,Midfield,Right,182
59568,Felipe Ramos,1049,Spain,1988-01-10,Goalkeeper,Right,187
156848,Álex Quintanilla,1049,Spain,1990-07-02,Defender,Right,185
203108,Christian Alfonso,714,Spain,1989-05-02,Attack,,177
71034,Fran Miranda,714,Spain,1988-03-27,Midfield,Right,190
198047,Cristian Gómez,714,Spain,1989-07-27,Midfield,Left,186
670,Martin Petrov,714,Bulgaria,1979-01-15,Attack,,0
73009,Ernesto Galán,714,Spain,1986-06-17,Defender,Right,181
240035,Ferran Monzó,714,Spain,1992-12-06,Defender,,193
53332,Juan Forlín,714,Argentina,1988-01-10,Defender,Right,180
44139,Juan Albín,714,Uruguay,1986-07-17,Attack,Left,179
15764,Moisés Hurtado,16795,Spain,1981-02-20,Midfield,Right,185
72415,Manuel Lucena,16795,Spain,1982-11-18,Defender,,186
7353,Juanma Ortiz,16795,Spain,1982-03-01,Defender,Right,179
243096,Jorge Sánchez,16795,Spain,1993-03-22,Goalkeeper,,182
35515,Iriney,16795,Brazil,1981-04-23,Midfield,Right,179
65060,Borja Gómez,16795,Spain,1988-05-14,Defender,Left,183
30802,Óscar Díaz,3302,Spain,1984-04-24,Attack,Right,183
121327,Matthew Fletcher,3008,Australia,1992-06-01,Attack,Both,181
45631,Aaron McLean,3008,England,1983-05-25,Attack,Right,171
14013,Matty Fryatt,3008,England,1986-03-05,Attack,Right,178
104941,Gedo,3008,Egypt,1984-10-30,Attack,Right,184
73566,Cameron Stewart,3008,England,1991-04-08,Attack,Right,172
26946,Robert Koren,3008,Slovenia,1980-09-20,Attack,Right,176
91330,Conor Henderson,3008,Ireland,1991-09-08,Midfield,Left,183
6107,Abdoulaye Faye,3008,Senegal,1978-02-26,Defender,Left,187
186796,Hicham Khaloua,3302,Morocco,1995-05-07,Attack,Right,174
29193,Rubén Suárez,3302,Spain,1979-02-19,Attack,Left,168
117549,Rodri Ríos,3302,Spain,1990-06-06,Attack,Right,174
271446,Kiu,3302,"Korea, South",1995-01-04,Attack,Both,166
173559,Cristóbal Gil,3302,Spain,1992-02-05,Midfield,Left,171
44072,Marcos Tébar,3302,Spain,1986-02-07,Midfield,Right,185
17555,Nélson,3302,Portugal,1983-06-10,Defender,Right,171
35546,Rafita,3302,Spain,1982-08-18,Defender,Right,175
72883,Hans Martínez,3302,Chile,1987-01-04,Defender,Right,178
26801,Hernán Pellerano,3302,Argentina,1984-06-04,Defender,Right,183
76743,Marcelo Silva,3302,Uruguay,1989-03-21,Defender,Right,185
48294,Bolaño,3302,Spain,1985-10-15,Defender,Left,182
3755,Óscar Ustari,3302,Argentina,1986-07-03,Goalkeeper,Right,183
74561,Víctor Ibáñez,3302,Spain,1989-04-21,Goalkeeper,Right,191
15974,Esteban,3302,Spain,1975-06-27,Goalkeeper,Both,177
254016,Arthur Delalande,855,France,1992-05-18,Midfield,Right,186
225616,Paul Babiloni,855,France,1990-01-16,Defender,Right,180
45264,Thierry Argelier,855,France,1986-07-08,Defender,Right,183
1613,Vivian,855,Brazil,1982-04-05,Defender,,0
6274,Grégory Cerdan,855,France,1982-07-28,Defender,Right,190
53424,Björn Kluft,23,Germany,1990-01-11,Attack,Both,180
92111,Orhan Ademi,23,Switzerland,1991-10-28,Attack,Right,189
1659,Dennis Kruppke,23,Germany,1980-04-01,Attack,Both,179
107872,Jonas Erwig-Drüppel,23,Germany,1991-07-20,Attack,Right,172
109793,Raffael Korte,23,Germany,1990-08-29,Attack,Both,175
36255,Mirko Boland,23,Germany,1987-04-23,Attack,Left,172
109792,Gianluca Korte,23,Germany,1990-08-29,Attack,Left,177
18379,Damir Vrancic,23,Germany,1985-10-04,Midfield,Both,183
51106,Jan Washausen,23,Germany,1988-10-12,Midfield,Right,185
31599,Norman Theuerkauf,23,Germany,1987-01-24,Midfield,Left,183
42974,Kevin Kratz,23,Germany,1987-01-21,Midfield,Right,173
34232,Jan Hochscheidt,23,Germany,1987-10-04,Attack,Both,180
147049,Salim Khelifi,23,Tunisia,1994-01-26,Midfield,Right,172
42086,Timo Perthel,23,Germany,1989-02-11,Defender,Left,185
292501,Mohammad Baghdadi,23,Germany,1996-10-30,Defender,Left,182
40116,Benjamin Kessel,23,Germany,1987-10-01,Defender,Right,191
35405,Marc Pfitzner,23,Germany,1984-08-28,Midfield,Right,183
6287,Marco Caligiuri,23,Germany,1984-04-14,Defender,Right,180
18290,Matthias Henn,23,Germany,1985-04-28,Defender,,0
1944,Deniz Dogan,23,Turkey,,Defender,Left,181
51053,Daniel Davari,23,Iran,1988-01-06,Goalkeeper,Right,192
2386,Marjan Petkovic,23,Germany,1979-05-22,Goalkeeper,Right,186
78390,Benjamin Later,23,Germany,1986-08-30,Goalkeeper,,0
55597,Marcel Correia,23,Portugal,1989-05-16,Defender,Right,186
31451,Torsten Oehrl,23,Germany,1986-01-07,Attack,Right,192
163628,Riccardo Barbuti,6574,Italy,1992-03-12,Attack,Right,185
47005,Agim Ibraimi,1390,North Macedonia,1988-08-29,Attack,Left,177
290876,Simone Solinas,1390,Italy,1996-03-03,Attack,Left,0
197272,Andrea Demontis,1390,Italy,1995-01-10,Midfield,Right,175
242235,Elia Bruzzi,1210,Italy,1995-04-08,Attack,,185
163675,Filippo Moscati,1210,Italy,1992-09-19,Attack,Both,181
110929,Simone Dell'Agnello,1210,Italy,1992-04-12,Attack,Right,185
29424,Paulinho,1210,Brazil,1986-01-10,Attack,Right,176
66022,Innocent Emeghara,1210,Switzerland,1989-05-27,Attack,Right,170
240129,Tommaso Biasci,1210,Italy,1994-11-10,Attack,Right,182
211397,Miguel Borja,1210,Colombia,1993-01-26,Attack,Right,184
163676,Marco Moscati,1210,Italy,1992-11-01,Midfield,Right,180
47646,Marco Biagianti,1210,Italy,1984-04-19,Midfield,Right,180
28818,Luca Belingheri,1210,Italy,1983-04-06,Attack,Right,182
132002,Jonny Mosquera,1210,Colombia,1991-02-17,Midfield,Right,172
240077,Daniele Bartolini,1210,Italy,1995-03-05,Midfield,Right,176
199196,Gabriele Angiolini,1210,Italy,1994-07-01,Midfield,,0
735,Giuseppe Gemiti,1210,Germany,1981-05-03,Defender,Left,178
16891,Paolo Castellini,1210,Italy,1979-03-25,Defender,Left,184
248695,Andrea Tiritiello,1210,Italy,1995-03-28,Defender,Right,188
21988,Leandro Rinaudo,1210,Italy,1983-05-09,Defender,Right,191
130503,Riccardo Regno,1210,Italy,1992-08-12,Defender,Right,179
85484,Alessandro Lambrughi,1210,Italy,1987-05-19,Defender,Left,181
72471,Nahuel Valentini,1210,Argentina,1988-09-19,Defender,Right,184
37413,Alessandro Bernardini,1210,Italy,1987-01-21,Defender,Right,191
101913,Ramos Borges Emerson,1210,Brazil,1980-08-16,Defender,Left,187
281829,Matteo Cipriani,1210,Italy,1996-11-04,Goalkeeper,Right,187
28007,Luca Anania,1210,Italy,1980-06-21,Goalkeeper,Right,190
73934,Ettore Mendicino,398,Italy,1990-02-11,Attack,Right,184
28023,Luca Mazzoni,1210,Italy,1984-03-29,Goalkeeper,Right,191
43271,Andrea Luci,1210,Italy,1985-03-30,Midfield,Right,173
39829,Alessandro Bastrini,1390,Italy,1987-04-03,Defender,Left,186
5853,Alfonso De Lucia,1210,Italy,1983-11-12,Goalkeeper,Right,186
199793,Orlando Held,252,Italy,1994-03-03,Attack,Right,0
213179,Alessandro Masia,1390,Italy,1995-09-28,Attack,Left,175
159153,Daniel Jara,252,Paraguay,1993-12-22,Attack,Right,183
257127,Michael Ventre,252,Italy,1996-01-05,Attack,Right,175
240218,Tiberio Velocci,252,Italy,1995-07-23,Attack,Right,178
199795,William Lacerda,252,Brazil,1992-01-05,Attack,Right,181
37889,Enis Nadarevic,252,Austria,1987-07-19,Attack,Left,184
6046,Giuseppe Sculli,252,Italy,1981-03-23,Attack,Right,178
214003,Guido Bennati,252,Italy,1994-03-23,Midfield,Right,175
243819,Allan Blaze,252,France,1994-06-24,Midfield,Left,180
281658,Jami Rafati,252,Italy,1994-04-26,Midfield,Right,170
15888,Dániel Tőzsér,252,Hungary,1985-05-12,Midfield,Left,187
248651,Luca Tagliavacche,252,Italy,1995-01-05,Midfield,Left,183
154215,Zaine Pierre,252,St. Lucia,1993-09-21,Midfield,Left,179
290696,Enzo Di Santantonio,252,France,1995-07-11,Midfield,Right,179
186380,Jakub Hromada,252,Slovakia,1996-05-25,Midfield,Right,180
83891,Felipe Seymour,252,Chile,1987-07-23,Midfield,Right,174
204070,Paolo Sokoli,252,Albania,1995-03-29,Defender,,0
88712,Rodney Strasser,252,Sierra Leone,1990-03-30,Midfield,Right,181
240196,Francesco Di Marco,252,Italy,1995-07-28,Defender,Left,100
242242,Lorenzo Gallotti,252,Italy,1995-07-03,Defender,,0
234884,Giacomo Lucarini,252,Italy,1995-05-02,Defender,Right,190
260781,Francesco Todisco,252,Italy,1995-12-28,Defender,,0
63254,Nicola Pasini,252,Italy,1991-04-10,Defender,Right,185
140189,Kévin Vinetot,252,France,1988-06-14,Defender,Right,187
78506,Diego Polenta,252,Uruguay,1992-02-06,Defender,Left,185
167853,Alberto Marchiori,252,Italy,1993-05-11,Defender,Right,195
199800,Andrea Tufano,252,Italy,1994-10-08,Goalkeeper,,0
216172,Axel Gulin,430,Italy,1995-07-19,Attack,Left,169
5818,Massimo Ambrosini,430,Italy,1977-05-29,Midfield,Right,182
5768,Rubén Olivera,430,Uruguay,1983-05-04,Midfield,Right,184
